condition_type,year,setting,condition_id,condition_name,claims,beneficiaries,payment_amount,denominator_beneficiaries,prevalence
primary_diagnosis_ccs,2010,carrier,186,Diabetes or abnormal glucose tolerance complicating pregnancy; childbirth; or the puerperium,12,11,1120.0,,
primary_diagnosis_ccs,2010,carrier,2611,E Codes: Natural/environment,12,12,950.0,,
primary_diagnosis_ccs,2010,carrier,184,Early or threatened labor,7,7,940.0,,
primary_diagnosis_ccs,2010,carrier,189,Previous C-section,4,4,850.0,,
primary_diagnosis_ccs,2010,carrier,182,Hemorrhage during pregnancy; abruptio placenta; placenta previa,12,12,830.0,,
primary_diagnosis_ccs,2010,carrier,191,Polyhydramnios and other problems of amniotic cavity,5,5,760.0,,
primary_diagnosis_ccs,2010,carrier,220,Intrauterine hypoxia and birth asphyxia,4,4,640.0,,
primary_diagnosis_ccs,2010,carrier,174,Female infertility,7,7,540.0,,
primary_diagnosis_ccs,2010,carrier,177,Spontaneous abortion,4,4,500.0,,
primary_diagnosis_ccs,2010,carrier,223,Birth trauma,4,4,500.0,,
primary_diagnosis_ccs,2010,carrier,221,Respiratory distress syndrome,4,4,480.0,,
primary_diagnosis_ccs,2010,carrier,188,Fetopelvic disproportion; obstruction,3,3,210.0,,
primary_diagnosis_ccs,2010,carrier,187,Malposition; malpresentation,4,4,200.0,,
primary_diagnosis_ccs,2010,carrier,178,Induced abortion,2,2,160.0,,
primary_diagnosis_ccs,2010,carrier,2613,E Codes: Poisoning,2,2,130.0,,
primary_diagnosis_ccs,2010,carrier,2621,E Codes: Place of occurrence,1,1,100.0,,
primary_diagnosis_ccs,2010,carrier,179,Postabortion complications,3,3,50.0,,
primary_diagnosis_ccs,2010,carrier,219,Short gestation; low birth weight; and fetal growth retardation,1,1,40.0,,
primary_diagnosis_ccs,2010,carrier,180,Ectopic pregnancy,2,2,40.0,,
primary_diagnosis_ccs,2010,carrier,218,Liveborn,1,1,40.0,,
primary_diagnosis_ccs,2010,carrier,222,Hemolytic jaundice and perinatal jaundice,1,1,30.0,,
primary_diagnosis_ccs,2010,carrier,2601,E Codes: Cut/pierce,1,1,20.0,,
primary_diagnosis_ccs,2010,carrier,193,OB-related trauma to perineum and vulva,1,1,10.0,,
primary_diagnosis_ccs,2010,carrier,190,Fetal distress and abnormal forces of labor,1,1,10.0,,
primary_diagnosis_ccs,2010,inpatient,2,Septicemia (except in labor),554,553,8014000.0,,
primary_diagnosis_ccs,2010,inpatient,203,Osteoarthritis,564,560,6653100.0,,
primary_diagnosis_ccs,2010,inpatient,254,Rehabilitation care; fitting of prostheses; and adjustment of devices,397,396,6268800.0,,
primary_diagnosis_ccs,2010,inpatient,237,Complication of device; implant or graft,366,362,5214000.0,,
primary_diagnosis_ccs,2010,inpatient,108,Congestive heart failure; nonhypertensive,610,604,5015890.0,,
primary_diagnosis_ccs,2010,inpatient,100,Acute myocardial infarction,341,339,4998200.0,,
primary_diagnosis_ccs,2010,inpatient,101,Coronary atherosclerosis and other heart disease,357,355,4915800.0,,
primary_diagnosis_ccs,2010,inpatient,106,Cardiac dysrhythmias,499,497,4077800.0,,
primary_diagnosis_ccs,2010,inpatient,122,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),524,515,4048100.0,,
primary_diagnosis_ccs,2010,inpatient,131,Respiratory failure; insufficiency; arrest (adult),227,226,3660000.0,,
primary_diagnosis_ccs,2010,inpatient,205,Spondylosis; intervertebral disc disorders; other back problems,265,265,3350300.0,,
primary_diagnosis_ccs,2010,inpatient,226,Fracture of neck of femur (hip),257,257,3059000.0,,
primary_diagnosis_ccs,2010,inpatient,127,Chronic obstructive pulmonary disease and bronchiectasis,433,424,2957700.0,,
primary_diagnosis_ccs,2010,inpatient,109,Acute cerebrovascular disease,347,346,2873320.0,,
primary_diagnosis_ccs,2010,inpatient,96,Heart valve disorders,69,68,2496000.0,,
primary_diagnosis_ccs,2010,inpatient,238,Complications of surgical procedures or medical care,209,208,2326000.0,,
primary_diagnosis_ccs,2010,inpatient,145,Intestinal obstruction without hernia,192,192,2072700.0,,
primary_diagnosis_ccs,2010,inpatient,159,Urinary tract infections,337,335,1978800.0,,
primary_diagnosis_ccs,2010,inpatient,157,Acute and unspecified renal failure,228,227,1810000.0,,
primary_diagnosis_ccs,2010,inpatient,129,Aspiration pneumonitis; food/vomitus,146,145,1749400.0,,
primary_diagnosis_ccs,2010,inpatient,657,Mood disorders,232,228,1707500.0,,
primary_diagnosis_ccs,2010,inpatient,50,Diabetes mellitus with complications,185,184,1580000.0,,
primary_diagnosis_ccs,2010,inpatient,659,Schizophrenia and other psychotic disorders,192,190,1508830.0,,
primary_diagnosis_ccs,2010,inpatient,149,Biliary tract disease,158,158,1440700.0,,
primary_diagnosis_ccs,2010,inpatient,55,Fluid and electrolyte disorders,247,246,1424300.0,,
primary_diagnosis_ccs,2010,inpatient,197,Skin and subcutaneous tissue infections,199,199,1423000.0,,
primary_diagnosis_ccs,2010,inpatient,153,Gastrointestinal hemorrhage,191,190,1336000.0,,
primary_diagnosis_ccs,2010,inpatient,653,"Delirium, dementia, and amnestic and other cognitive disorders",126,126,1268980.0,,
primary_diagnosis_ccs,2010,inpatient,99,Hypertension with complications and secondary hypertension,129,127,1168000.0,,
primary_diagnosis_ccs,2010,inpatient,115,Aortic; peripheral; and visceral artery aneurysms,54,54,1146000.0,,
primary_diagnosis_ccs,2010,inpatient,146,Diverticulosis and diverticulitis,125,125,1117000.0,,
primary_diagnosis_ccs,2010,inpatient,19,Cancer of bronchus; lung,82,82,1102000.0,,
primary_diagnosis_ccs,2010,inpatient,42,Secondary malignancies,96,96,1101000.0,,
primary_diagnosis_ccs,2010,inpatient,114,Peripheral and visceral atherosclerosis,96,96,1057000.0,,
primary_diagnosis_ccs,2010,inpatient,233,Intracranial injury,85,85,986000.0,,
primary_diagnosis_ccs,2010,inpatient,14,Cancer of colon,51,51,972000.0,,
primary_diagnosis_ccs,2010,inpatient,231,Other fractures,120,120,937000.0,,
primary_diagnosis_ccs,2010,inpatient,95,Other nervous system disorders,112,111,937000.0,,
primary_diagnosis_ccs,2010,inpatient,230,Fracture of lower limb,93,93,912000.0,,
primary_diagnosis_ccs,2010,inpatient,103,Pulmonary heart disease,92,92,832000.0,,
primary_diagnosis_ccs,2010,inpatient,118,Phlebitis; thrombophlebitis and thromboembolism,94,94,799900.0,,
primary_diagnosis_ccs,2010,inpatient,102,Nonspecific chest pain,223,221,758480.0,,
primary_diagnosis_ccs,2010,inpatient,245,Syncope,146,146,728000.0,,
primary_diagnosis_ccs,2010,inpatient,135,Intestinal infection,91,91,694000.0,,
primary_diagnosis_ccs,2010,inpatient,155,Other gastrointestinal disorders,84,84,673400.0,,
primary_diagnosis_ccs,2010,inpatient,59,Deficiency and other anemia,114,114,671000.0,,
primary_diagnosis_ccs,2010,inpatient,130,Pleurisy; pneumothorax; pulmonary collapse,53,53,668000.0,,
primary_diagnosis_ccs,2010,inpatient,105,Conduction disorders,44,44,666000.0,,
primary_diagnosis_ccs,2010,inpatient,152,Pancreatic disorders (not diabetes),81,81,657200.0,,
primary_diagnosis_ccs,2010,inpatient,110,Occlusion or stenosis of precerebral arteries,95,95,653000.0,,
primary_diagnosis_ccs,2010,inpatient,199,Chronic ulcer of skin,47,46,644000.0,,
primary_diagnosis_ccs,2010,inpatient,207,Pathological fracture,55,55,636700.0,,
primary_diagnosis_ccs,2010,inpatient,47,Other and unspecified benign neoplasm,50,49,630000.0,,
primary_diagnosis_ccs,2010,inpatient,143,Abdominal hernia,57,57,620000.0,,
primary_diagnosis_ccs,2010,inpatient,133,Other lower respiratory disease,64,64,577000.0,,
primary_diagnosis_ccs,2010,inpatient,83,Epilepsy; convulsions,87,87,569500.0,,
primary_diagnosis_ccs,2010,inpatient,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),34,34,568000.0,,
primary_diagnosis_ccs,2010,inpatient,117,Other circulatory disease,102,102,566300.0,,
primary_diagnosis_ccs,2010,inpatient,201,Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease),28,28,536000.0,,
primary_diagnosis_ccs,2010,inpatient,128,Asthma,98,98,515000.0,,
primary_diagnosis_ccs,2010,inpatient,212,Other bone disease and musculoskeletal deformities,32,32,479000.0,,
primary_diagnosis_ccs,2010,inpatient,211,Other connective tissue disease,65,65,452400.0,,
primary_diagnosis_ccs,2010,inpatient,112,Transient cerebral ischemia,102,102,412500.0,,
primary_diagnosis_ccs,2010,inpatient,141,Other disorders of stomach and duodenum,41,41,391000.0,,
primary_diagnosis_ccs,2010,inpatient,248,Gangrene,21,21,359000.0,,
primary_diagnosis_ccs,2010,inpatient,244,Other injuries and conditions due to external causes,24,24,340700.0,,
primary_diagnosis_ccs,2010,inpatient,229,Fracture of upper limb,54,54,334800.0,,
primary_diagnosis_ccs,2010,inpatient,13,Cancer of stomach,14,14,319000.0,,
primary_diagnosis_ccs,2010,inpatient,154,Noninfectious gastroenteritis,65,65,309900.0,,
primary_diagnosis_ccs,2010,inpatient,38,Non-Hodgkin`s lymphoma,18,17,300000.0,,
primary_diagnosis_ccs,2010,inpatient,140,Gastritis and duodenitis,55,55,297000.0,,
primary_diagnosis_ccs,2010,inpatient,45,Maintenance chemotherapy; radiotherapy,27,27,297000.0,,
primary_diagnosis_ccs,2010,inpatient,17,Cancer of pancreas,19,19,292000.0,,
primary_diagnosis_ccs,2010,inpatient,15,Cancer of rectum and anus,24,24,292000.0,,
primary_diagnosis_ccs,2010,inpatient,138,Esophageal disorders,47,47,291000.0,,
primary_diagnosis_ccs,2010,inpatient,151,Other liver diseases,39,39,286000.0,,
primary_diagnosis_ccs,2010,inpatient,58,Other nutritional; endocrine; and metabolic disorders,36,36,282000.0,,
primary_diagnosis_ccs,2010,inpatient,661,Substance-related disorders,53,52,276400.0,,
primary_diagnosis_ccs,2010,inpatient,660,Alcohol-related disorders,50,50,275100.0,,
primary_diagnosis_ccs,2010,inpatient,142,Appendicitis and other appendiceal conditions,27,27,274000.0,,
primary_diagnosis_ccs,2010,inpatient,259,Residual codes; unclassified,53,53,273000.0,,
primary_diagnosis_ccs,2010,inpatient,209,Other acquired deformities,16,16,266000.0,,
primary_diagnosis_ccs,2010,inpatient,32,Cancer of bladder,27,27,265000.0,,
primary_diagnosis_ccs,2010,inpatient,116,Aortic and peripheral arterial embolism or thrombosis,21,21,261000.0,,
primary_diagnosis_ccs,2010,inpatient,39,Leukemias,14,14,259000.0,,
primary_diagnosis_ccs,2010,inpatient,139,Gastroduodenal ulcer (except hemorrhage),24,24,257000.0,,
primary_diagnosis_ccs,2010,inpatient,81,Other hereditary and degenerative nervous system conditions,21,21,251000.0,,
primary_diagnosis_ccs,2010,inpatient,234,Crushing injury or internal injury,19,19,248000.0,,
primary_diagnosis_ccs,2010,inpatient,51,Other endocrine disorders,34,34,246000.0,,
primary_diagnosis_ccs,2010,inpatient,11,Cancer of head and neck,11,11,242000.0,,
primary_diagnosis_ccs,2010,inpatient,170,Prolapse of female genital organs,46,46,236000.0,,
primary_diagnosis_ccs,2010,inpatient,63,Diseases of white blood cells,24,24,227000.0,,
primary_diagnosis_ccs,2010,inpatient,29,Cancer of prostate,27,27,222000.0,,
primary_diagnosis_ccs,2010,inpatient,33,Cancer of kidney and renal pelvis,16,16,209000.0,,
primary_diagnosis_ccs,2010,inpatient,242,Poisoning by other medications and drugs,34,34,209000.0,,
primary_diagnosis_ccs,2010,inpatient,158,Chronic kidney disease,19,19,204000.0,,
primary_diagnosis_ccs,2010,inpatient,7,Viral infection,29,29,201030.0,,
primary_diagnosis_ccs,2010,inpatient,251,Abdominal pain,54,54,199000.0,,
primary_diagnosis_ccs,2010,inpatient,44,Neoplasms of unspecified nature or uncertain behavior,23,23,199000.0,,
primary_diagnosis_ccs,2010,inpatient,160,Calculus of urinary tract,27,27,194000.0,,
primary_diagnosis_ccs,2010,inpatient,40,Multiple myeloma,9,9,176000.0,,
primary_diagnosis_ccs,2010,inpatient,147,Anal and rectal conditions,23,23,174000.0,,
primary_diagnosis_ccs,2010,inpatient,161,Other diseases of kidney and ureters,14,14,173000.0,,
primary_diagnosis_ccs,2010,inpatient,62,Coagulation and hemorrhagic disorders,19,19,172000.0,,
primary_diagnosis_ccs,2010,inpatient,204,Other non-traumatic joint disorders,18,18,160000.0,,
primary_diagnosis_ccs,2010,inpatient,217,Other congenital anomalies,8,8,158000.0,,
primary_diagnosis_ccs,2010,inpatient,240,Burns,5,5,154000.0,,
primary_diagnosis_ccs,2010,inpatient,98,Essential hypertension,34,34,153000.0,,
primary_diagnosis_ccs,2010,inpatient,85,Coma; stupor; and brain damage,14,14,151000.0,,
primary_diagnosis_ccs,2010,inpatient,35,Cancer of brain and nervous system,9,9,150000.0,,
primary_diagnosis_ccs,2010,inpatient,120,Hemorrhoids,20,20,146000.0,,
primary_diagnosis_ccs,2010,inpatient,228,Skull and face fractures,15,15,145000.0,,
primary_diagnosis_ccs,2010,inpatient,24,Cancer of breast,26,26,144000.0,,
primary_diagnosis_ccs,2010,inpatient,93,Conditions associated with dizziness or vertigo,48,48,142800.0,,
primary_diagnosis_ccs,2010,inpatient,18,Cancer of other GI organs; peritoneum,10,10,141000.0,,
primary_diagnosis_ccs,2010,inpatient,163,Genitourinary symptoms and ill-defined conditions,28,28,140000.0,,
primary_diagnosis_ccs,2010,inpatient,4,Mycoses,15,15,133000.0,,
primary_diagnosis_ccs,2010,inpatient,148,Peritonitis and intestinal abscess,11,11,132000.0,,
primary_diagnosis_ccs,2010,inpatient,144,Regional enteritis and ulcerative colitis,18,18,129000.0,,
primary_diagnosis_ccs,2010,inpatient,246,Fever of unknown origin,26,26,124000.0,,
primary_diagnosis_ccs,2010,inpatient,164,Hyperplasia of prostate,32,32,123000.0,,
primary_diagnosis_ccs,2010,inpatient,125,Acute bronchitis,24,24,117600.0,,
primary_diagnosis_ccs,2010,inpatient,236,Open wounds of extremities,6,6,111000.0,,
primary_diagnosis_ccs,2010,inpatient,175,Other female genital disorders,10,10,110000.0,,
primary_diagnosis_ccs,2010,inpatient,27,Cancer of ovary,9,9,107000.0,,
primary_diagnosis_ccs,2010,inpatient,111,Other and ill-defined cerebrovascular disease,16,16,105000.0,,
primary_diagnosis_ccs,2010,inpatient,48,Thyroid disorders,17,17,101000.0,,
primary_diagnosis_ccs,2010,inpatient,241,Poisoning by psychotropic agents,14,14,100000.0,,
primary_diagnosis_ccs,2010,inpatient,5,HIV infection,7,7,94000.0,,
primary_diagnosis_ccs,2010,inpatient,227,Spinal cord injury,5,5,92000.0,,
primary_diagnosis_ccs,2010,inpatient,25,Cancer of uterus,11,11,91000.0,,
primary_diagnosis_ccs,2010,inpatient,250,Nausea and vomiting,23,23,91000.0,,
primary_diagnosis_ccs,2010,inpatient,126,Other upper respiratory infections,19,19,88600.0,,
primary_diagnosis_ccs,2010,inpatient,107,Cardiac arrest and ventricular fibrillation,9,9,86300.0,,
primary_diagnosis_ccs,2010,inpatient,16,Cancer of liver and intrahepatic bile duct,6,6,86000.0,,
primary_diagnosis_ccs,2010,inpatient,60,Acute posthemorrhagic anemia,15,15,83000.0,,
primary_diagnosis_ccs,2010,inpatient,670,Miscellaneous mental health disorders,8,8,82000.0,,
primary_diagnosis_ccs,2010,inpatient,162,Other diseases of bladder and urethra,9,9,79000.0,,
primary_diagnosis_ccs,2010,inpatient,113,Late effects of cerebrovascular disease,11,11,78000.0,,
primary_diagnosis_ccs,2010,inpatient,239,Superficial injury; contusion,17,17,77000.0,,
primary_diagnosis_ccs,2010,inpatient,34,Cancer of other urinary organs,6,6,76000.0,,
primary_diagnosis_ccs,2010,inpatient,252,Malaise and fatigue,16,16,76000.0,,
primary_diagnosis_ccs,2010,inpatient,6,Hepatitis,9,9,74000.0,,
primary_diagnosis_ccs,2010,inpatient,171,Menstrual disorders,8,8,73000.0,,
primary_diagnosis_ccs,2010,inpatient,12,Cancer of esophagus,4,4,72000.0,,
primary_diagnosis_ccs,2010,inpatient,78,Other CNS infection and poliomyelitis,3,3,71000.0,,
primary_diagnosis_ccs,2010,inpatient,210,Systemic lupus erythematosus and connective tissue disorders,5,5,71000.0,,
primary_diagnosis_ccs,2010,inpatient,213,Cardiac and circulatory congenital anomalies,2,2,70000.0,,
primary_diagnosis_ccs,2010,inpatient,61,Sickle cell anemia,15,15,69600.0,,
primary_diagnosis_ccs,2010,inpatient,79,Parkinson`s disease,7,7,69000.0,,
primary_diagnosis_ccs,2010,inpatient,232,Sprains and strains,11,11,69000.0,,
primary_diagnosis_ccs,2010,inpatient,94,Other ear and sense organ disorders,4,4,63000.0,,
primary_diagnosis_ccs,2010,inpatient,82,Paralysis,6,6,62000.0,,
primary_diagnosis_ccs,2010,inpatient,unmapped,Missing primary diagnosis,6,6,54000.0,,
primary_diagnosis_ccs,2010,inpatient,54,Gout and other crystal arthropathies,8,8,52000.0,,
primary_diagnosis_ccs,2010,inpatient,243,Poisoning by nonmedicinal substances,5,5,51000.0,,
primary_diagnosis_ccs,2010,inpatient,121,Other diseases of veins and lymphatics,7,7,51000.0,,
primary_diagnosis_ccs,2010,inpatient,3,Bacterial infection; unspecified site,6,6,51000.0,,
primary_diagnosis_ccs,2010,inpatient,28,Cancer of other female genital organs,5,5,50000.0,,
primary_diagnosis_ccs,2010,inpatient,200,Other skin disorders,5,5,47000.0,,
primary_diagnosis_ccs,2010,inpatient,43,Malignant neoplasm without specification of site,2,2,47000.0,,
primary_diagnosis_ccs,2010,inpatient,165,Inflammatory conditions of male genital organs,6,6,43000.0,,
primary_diagnosis_ccs,2010,inpatient,167,Nonmalignant breast conditions,5,5,40000.0,,
primary_diagnosis_ccs,2010,inpatient,198,Other inflammatory condition of skin,6,6,40000.0,,
primary_diagnosis_ccs,2010,inpatient,36,Cancer of thyroid,8,8,39000.0,,
primary_diagnosis_ccs,2010,inpatient,134,Other upper respiratory disease,9,9,39000.0,,
primary_diagnosis_ccs,2010,inpatient,52,Nutritional deficiencies,11,11,37600.0,,
primary_diagnosis_ccs,2010,inpatient,225,Joint disorders and dislocations; trauma-related,6,6,35600.0,,
primary_diagnosis_ccs,2010,inpatient,90,Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease),5,5,35000.0,,
primary_diagnosis_ccs,2010,inpatient,21,Cancer of bone and connective tissue,4,4,35000.0,,
primary_diagnosis_ccs,2010,inpatient,166,Other male genital disorders,5,5,34000.0,,
primary_diagnosis_ccs,2010,inpatient,202,Rheumatoid arthritis and related disease,4,4,33000.0,,
primary_diagnosis_ccs,2010,inpatient,84,Headache; including migraine,8,8,33000.0,,
primary_diagnosis_ccs,2010,inpatient,123,Influenza,9,9,32000.0,,
primary_diagnosis_ccs,2010,inpatient,208,Acquired foot deformities,4,4,29000.0,,
primary_diagnosis_ccs,2010,inpatient,20,Cancer; other respiratory and intrathoracic,2,2,27000.0,,
primary_diagnosis_ccs,2010,inpatient,46,Benign neoplasm of uterus,6,6,26000.0,,
primary_diagnosis_ccs,2010,inpatient,651,Anxiety disorders,7,7,26000.0,,
primary_diagnosis_ccs,2010,inpatient,37,Hodgkin`s disease,2,2,26000.0,,
primary_diagnosis_ccs,2010,inpatient,172,Ovarian cyst,5,5,26000.0,,
primary_diagnosis_ccs,2010,inpatient,235,Open wounds of head; neck; and trunk,4,4,25000.0,,
primary_diagnosis_ccs,2010,inpatient,26,Cancer of cervix,2,2,24000.0,,
primary_diagnosis_ccs,2010,inpatient,173,Menopausal disorders,4,4,22300.0,,
primary_diagnosis_ccs,2010,inpatient,80,Multiple sclerosis,5,5,21500.0,,
primary_diagnosis_ccs,2010,inpatient,76,Meningitis (except that caused by tuberculosis or sexually transmitted disease),4,4,20000.0,,
primary_diagnosis_ccs,2010,inpatient,249,Shock,1,1,20000.0,,
primary_diagnosis_ccs,2010,inpatient,257,Other aftercare,3,3,19100.0,,
primary_diagnosis_ccs,2010,inpatient,168,Inflammatory diseases of female pelvic organs,3,3,19000.0,,
primary_diagnosis_ccs,2010,inpatient,8,Other infections; including parasitic,2,2,18000.0,,
primary_diagnosis_ccs,2010,inpatient,9,Sexually transmitted infections (not HIV or hepatitis),1,1,18000.0,,
primary_diagnosis_ccs,2010,inpatient,77,Encephalitis (except that caused by tuberculosis or sexually transmitted disease),2,2,18000.0,,
primary_diagnosis_ccs,2010,inpatient,91,Other eye disorders,3,3,18000.0,,
primary_diagnosis_ccs,2010,inpatient,104,Other and ill-defined heart disease,3,3,17000.0,,
primary_diagnosis_ccs,2010,inpatient,253,Allergic reactions,4,4,16000.0,,
primary_diagnosis_ccs,2010,inpatient,181,Other complications of pregnancy,8,8,16000.0,,
primary_diagnosis_ccs,2010,inpatient,87,Retinal detachments; defects; vascular occlusion; and retinopathy,5,5,16000.0,,
primary_diagnosis_ccs,2010,inpatient,49,Diabetes mellitus without complication,3,3,15000.0,,
primary_diagnosis_ccs,2010,inpatient,1,Tuberculosis,2,2,12000.0,,
primary_diagnosis_ccs,2010,inpatient,137,Diseases of mouth; excluding dental,2,2,12000.0,,
primary_diagnosis_ccs,2010,inpatient,654,Developmental disorders,2,2,12000.0,,
primary_diagnosis_ccs,2010,inpatient,119,Varicose veins of lower extremity,2,2,11000.0,,
primary_diagnosis_ccs,2010,inpatient,215,Genitourinary congenital anomalies,1,1,11000.0,,
primary_diagnosis_ccs,2010,inpatient,652,"Attention-deficit, conduct, and disruptive behavior disorders",2,2,10000.0,,
primary_diagnosis_ccs,2010,inpatient,189,Previous C-section,2,2,10000.0,,
primary_diagnosis_ccs,2010,inpatient,23,Other non-epithelial cancer of skin,1,1,9000.0,,
primary_diagnosis_ccs,2010,inpatient,132,Lung disease due to external agents,2,2,9000.0,,
primary_diagnosis_ccs,2010,inpatient,650,Adjustment disorders,3,3,8800.0,,
primary_diagnosis_ccs,2010,inpatient,190,Fetal distress and abnormal forces of labor,1,1,8000.0,,
primary_diagnosis_ccs,2010,inpatient,136,Disorders of teeth and jaw,1,1,6000.0,,
primary_diagnosis_ccs,2010,inpatient,22,Melanomas of skin,1,1,6000.0,,
primary_diagnosis_ccs,2010,inpatient,258,Other screening for suspected conditions (not mental disorders or infectious disease),1,1,6000.0,,
primary_diagnosis_ccs,2010,inpatient,188,Fetopelvic disproportion; obstruction,2,2,6000.0,,
primary_diagnosis_ccs,2010,inpatient,195,Other complications of birth; puerperium affecting management of mother,2,2,6000.0,,
primary_diagnosis_ccs,2010,inpatient,191,Polyhydramnios and other problems of amniotic cavity,1,1,5000.0,,
primary_diagnosis_ccs,2010,inpatient,180,Ectopic pregnancy,1,1,4000.0,,
primary_diagnosis_ccs,2010,inpatient,187,Malposition; malpresentation,1,1,3000.0,,
primary_diagnosis_ccs,2010,inpatient,92,Otitis media and related conditions,1,1,2000.0,,
primary_diagnosis_ccs,2010,inpatient,192,Umbilical cord complication,1,1,2000.0,,
primary_diagnosis_ccs,2010,inpatient,662,Suicide and intentional self-inflicted injury,1,1,2000.0,,
primary_diagnosis_ccs,2010,inpatient,89,Blindness and vision defects,1,1,0.0,,
primary_diagnosis_ccs,2010,inpatient,156,Nephritis; nephrosis; renal sclerosis,1,1,0.0,,
primary_diagnosis_ccs,2010,inpatient,656,"Impulse control disorders, NEC",1,1,0.0,,
primary_diagnosis_ccs,2010,outpatient,158,Chronic kidney disease,5525,2599,10663130.0,,
primary_diagnosis_ccs,2010,outpatient,45,Maintenance chemotherapy; radiotherapy,1104,1016,1594200.0,,
primary_diagnosis_ccs,2010,outpatient,205,Spondylosis; intervertebral disc disorders; other back problems,5967,5468,1412720.0,,
primary_diagnosis_ccs,2010,outpatient,101,Coronary atherosclerosis and other heart disease,2759,2627,1383730.0,,
primary_diagnosis_ccs,2010,outpatient,102,Nonspecific chest pain,2154,2073,1277210.0,,
primary_diagnosis_ccs,2010,outpatient,211,Other connective tissue disease,3727,3515,1095860.0,,
primary_diagnosis_ccs,2010,outpatient,86,Cataract,1076,1057,910010.0,,
primary_diagnosis_ccs,2010,outpatient,95,Other nervous system disorders,2331,2233,907400.0,,
primary_diagnosis_ccs,2010,outpatient,254,Rehabilitation care; fitting of prostheses; and adjustment of devices,2758,2640,873430.0,,
primary_diagnosis_ccs,2010,outpatient,237,Complication of device; implant or graft,756,705,822190.0,,
primary_diagnosis_ccs,2010,outpatient,204,Other non-traumatic joint disorders,3752,3588,805100.0,,
primary_diagnosis_ccs,2010,outpatient,133,Other lower respiratory disease,3982,3790,797680.0,,
primary_diagnosis_ccs,2010,outpatient,106,Cardiac dysrhythmias,6759,5245,740770.0,,
primary_diagnosis_ccs,2010,outpatient,59,Deficiency and other anemia,4142,3794,737120.0,,
primary_diagnosis_ccs,2010,outpatient,251,Abdominal pain,2417,2309,723350.0,,
primary_diagnosis_ccs,2010,outpatient,98,Essential hypertension,8264,7393,692010.0,,
primary_diagnosis_ccs,2010,outpatient,259,Residual codes; unclassified,3157,3036,665790.0,,
primary_diagnosis_ccs,2010,outpatient,258,Other screening for suspected conditions (not mental disorders or infectious disease),6146,5702,626460.0,,
primary_diagnosis_ccs,2010,outpatient,24,Cancer of breast,1561,1384,594030.0,,
primary_diagnosis_ccs,2010,outpatient,257,Other aftercare,8658,7245,532620.0,,
primary_diagnosis_ccs,2010,outpatient,155,Other gastrointestinal disorders,2157,2079,500860.0,,
primary_diagnosis_ccs,2010,outpatient,657,Mood disorders,1798,1589,492610.0,,
primary_diagnosis_ccs,2010,outpatient,47,Other and unspecified benign neoplasm,996,984,481600.0,,
primary_diagnosis_ccs,2010,outpatient,19,Cancer of bronchus; lung,1046,945,459050.0,,
primary_diagnosis_ccs,2010,outpatient,49,Diabetes mellitus without complication,5741,5150,452670.0,,
primary_diagnosis_ccs,2010,outpatient,203,Osteoarthritis,1822,1750,430610.0,,
primary_diagnosis_ccs,2010,outpatient,143,Abdominal hernia,455,451,417330.0,,
primary_diagnosis_ccs,2010,outpatient,127,Chronic obstructive pulmonary disease and bronchiectasis,2144,1997,388060.0,,
primary_diagnosis_ccs,2010,outpatient,159,Urinary tract infections,3109,2976,368110.0,,
primary_diagnosis_ccs,2010,outpatient,108,Congestive heart failure; nonhypertensive,1768,1674,362840.0,,
primary_diagnosis_ccs,2010,outpatient,149,Biliary tract disease,375,374,359440.0,,
primary_diagnosis_ccs,2010,outpatient,29,Cancer of prostate,1299,1160,357420.0,,
primary_diagnosis_ccs,2010,outpatient,160,Calculus of urinary tract,557,542,356560.0,,
primary_diagnosis_ccs,2010,outpatient,114,Peripheral and visceral atherosclerosis,699,689,355450.0,,
primary_diagnosis_ccs,2010,outpatient,105,Conduction disorders,554,545,346490.0,,
primary_diagnosis_ccs,2010,outpatient,38,Non-Hodgkin`s lymphoma,625,584,336130.0,,
primary_diagnosis_ccs,2010,outpatient,245,Syncope,587,582,333890.0,,
primary_diagnosis_ccs,2010,outpatient,163,Genitourinary symptoms and ill-defined conditions,2173,2116,326630.0,,
primary_diagnosis_ccs,2010,outpatient,53,Disorders of lipid metabolism,4861,4560,323750.0,,
primary_diagnosis_ccs,2010,outpatient,50,Diabetes mellitus with complications,1943,1814,314520.0,,
primary_diagnosis_ccs,2010,outpatient,659,Schizophrenia and other psychotic disorders,1120,975,306820.0,,
primary_diagnosis_ccs,2010,outpatient,239,Superficial injury; contusion,1267,1257,298400.0,,
primary_diagnosis_ccs,2010,outpatient,244,Other injuries and conditions due to external causes,837,826,280380.0,,
primary_diagnosis_ccs,2010,outpatient,232,Sprains and strains,998,980,272380.0,,
primary_diagnosis_ccs,2010,outpatient,252,Malaise and fatigue,1415,1391,268480.0,,
primary_diagnosis_ccs,2010,outpatient,93,Conditions associated with dizziness or vertigo,955,942,265710.0,,
